enb_id,cost,alloc,rsrq,hand_count
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.7262,3
1,1,0,-29.2261,3
2,1,0,-9.88597,3
3,1,0,-24.3429,3
4,1,0,-26.1905,3
5,1,1,-9.00612,3
6,1,0,-52.4978,3
7,1,0,-20.7957,3
8,1,0,-30.8066,3
9,1,0,-24.4625,3
10,1,0,-52.9551,3
11,1,0,-31.7768,3
12,1,0,-44.6366,3
13,1,0,-32.5837,3
14,1,0,-24.5382,3
15,1,0,-31.1468,3
16,1,0,-35.9857,3
17,1,0,-34.6684,3
18,1,0,-31.5474,3
19,1,0,-50.0741,3
20,1,0,-37.1446,3
21,1,0,-43.6585,3
22,1,0,-26.9258,3
23,1,0,-37.0852,3
24,1,0,-39.6963,3
25,1,0,-24.0524,3
0,1,0,-27.6751,3
1,1,0,-29.2606,3
2,1,0,-9.79999,3
3,1,0,-24.3445,3
4,1,0,-26.2689,3
5,1,1,-9.08463,3
6,1,0,-52.5814,3
7,1,0,-20.8509,3
8,1,0,-30.8904,3
9,1,0,-24.3658,3
10,1,0,-53.0456,3
11,1,0,-31.8321,3
12,1,0,-44.7056,3
13,1,0,-32.521,3
14,1,0,-24.6104,3
15,1,0,-31.1983,3
16,1,0,-36.0179,3
17,1,0,-34.754,3
18,1,0,-31.4726,3
19,1,0,-50.0265,3
20,1,0,-37.1874,3
21,1,0,-43.7432,3
22,1,0,-26.9633,3
23,1,0,-37.174,3
24,1,0,-39.7662,3
25,1,0,-24.1385,3
0,1,0,-27.5997,3
1,1,0,-29.3245,3
2,1,0,-9.66018,3
3,1,0,-24.3401,3
4,1,0,-26.3937,3
5,1,1,-9.2141,3
6,1,0,-52.7126,3
7,1,0,-20.9347,3
8,1,0,-31.0306,3
9,1,0,-24.2078,3
10,1,0,-53.1883,3
11,1,0,-31.9154,3
12,1,0,-44.8125,3
13,1,0,-32.415,3
14,1,0,-24.7221,3
15,1,0,-31.2748,3
16,1,0,-36.063,3
17,1,0,-34.8952,3
18,1,0,-31.3556,3
19,1,0,-49.9426,3
20,1,0,-37.2638,3
21,1,0,-43.8755,3
22,1,0,-27.0174,3
23,1,0,-37.3151,3
24,1,0,-39.8752,3
25,1,0,-24.2773,3
0,1,0,-27.4767,3
1,1,0,-29.431,3
2,1,0,-9.42994,3
3,1,0,-24.3355,3
4,1,0,-26.5994,3
5,1,1,-9.42783,3
6,1,0,-52.9293,3
7,1,0,-21.0747,3
8,1,0,-31.2617,3
9,1,0,-23.9478,3
10,1,0,-53.4238,3
11,1,0,-32.0541,3
12,1,0,-44.9892,3
13,1,0,-32.2413,3
14,1,0,-24.9076,3
15,1,0,-31.4027,3
16,1,0,-36.1389,3
17,1,0,-35.1279,3
18,1,0,-31.1629,3
19,1,0,-49.8057,3
20,1,0,-37.3903,3
21,1,0,-44.094,3
22,1,0,-27.1087,3
23,1,0,-37.5478,3
24,1,0,-40.0553,3
25,1,0,-24.5061,3
0,1,0,-27.3821,3
1,1,0,-29.6278,3
2,1,0,-9.13594,3
3,1,0,-24.2685,3
4,1,0,-26.8393,3
5,1,1,-9.71258,3
6,1,0,-53.168,3
7,1,0,-21.2035,3
8,1,0,-31.587,3
9,1,0,-23.6096,3
10,1,0,-53.6885,3
11,1,0,-32.1761,3
12,1,0,-45.1717,3
13,1,0,-31.9861,3
14,1,0,-25.0983,3
15,1,0,-31.5053,3
16,1,0,-36.1741,3
17,1,0,-35.4404,3
18,1,0,-30.954,3
19,1,0,-49.5769,3
20,1,0,-37.6045,3
21,1,0,-44.3282,3
22,1,0,-27.1675,3
23,1,0,-37.8187,3
24,1,0,-40.2476,3
25,1,0,-24.7892,3
0,1,0,-27.3879,4
1,1,0,-29.9653,4
2,1,1,-8.79761,4
3,1,0,-24.0762,4
4,1,0,-27.077,4
5,1,0,-10.0641,4
6,1,0,-53.376,4
7,1,0,-21.262,4
8,1,0,-32.0184,4
9,1,0,-23.2065,4
10,1,0,-53.9303,4
11,1,0,-32.2165,4
12,1,0,-45.3047,4
13,1,0,-31.6274,4
14,1,0,-25.2365,4
15,1,0,-31.5129,4
16,1,0,-36.1008,4
17,1,0,-35.831,4
18,1,0,-30.7814,4
19,1,0,-49.2105,4
20,1,0,-37.948,4
21,1,0,-44.5184,4
22,1,0,-27.1294,4
23,1,0,-38.0858,4
24,1,0,-40.4021,4
25,1,0,-25.102,4
0,1,0,-27.6351,4
1,1,0,-30.4546,4
2,1,1,-8.5579,4
3,1,0,-23.674,4
4,1,0,-27.1779,4
5,1,0,-10.3903,4
6,1,0,-53.3916,4
7,1,0,-21.1112,4
8,1,0,-32.4695,4
9,1,0,-22.8758,4
10,1,0,-53.9801,4
11,1,0,-32.0301,4
12,1,0,-45.24,4
13,1,0,-31.214,4
14,1,0,-25.1666,4
15,1,0,-31.2777,4
16,1,0,-35.796,4
17,1,0,-36.196,4
18,1,0,-30.7975,4
19,1,0,-48.7078,4
20,1,0,-38.4143,4
21,1,0,-44.4931,4
22,1,0,-26.8684,4
23,1,0,-38.1952,4
24,1,0,-40.3764,4
25,1,0,-25.3159,4
0,1,0,-27.9751,4
1,1,0,-31.0223,4
2,1,1,-8.3667,4
3,1,0,-23.1843,4
4,1,0,-27.2547,4
5,1,0,-10.7482,4
6,1,0,-53.358,4
7,1,0,-20.8992,4
8,1,0,-32.9621,4
9,1,0,-22.5534,4
10,1,0,-53.984,4
11,1,0,-31.7715,4
12,1,0,-45.1186,4
13,1,0,-30.7567,4
14,1,0,-25.0427,4
15,1,0,-30.9625,4
16,1,0,-35.4063,4
17,1,0,-36.5839,4
18,1,0,-30.8763,4
19,1,0,-48.1297,4
20,1,0,-38.9493,4
21,1,0,-44.4109,4
22,1,0,-26.5299,4
23,1,0,-38.2741,4
24,1,0,-40.3022,4
25,1,0,-25.5252,4
0,1,0,-28.4441,4
1,1,0,-31.5753,4
2,1,1,-8.38026,4
3,1,0,-22.6294,4
4,1,0,-27.194,4
5,1,0,-11.0161,4
6,1,0,-53.1608,4
7,1,0,-20.556,4
8,1,0,-33.3483,4
9,1,0,-22.4062,4
10,1,0,-53.8156,4
11,1,0,-31.3758,4
12,1,0,-44.8514,4
13,1,0,-30.3785,4
14,1,0,-24.7684,4
15,1,0,-30.5098,4
16,1,0,-34.9075,4
17,1,0,-36.8517,4
18,1,0,-31.1135,4
19,1,0,-47.5836,4
20,1,0,-39.4529,4
21,1,0,-44.1582,4
22,1,0,-26.077,4
23,1,0,-38.1945,4
24,1,0,-40.0862,4
25,1,0,-25.5993,4
0,1,0,-28.8839,4
1,1,0,-32.0914,4
2,1,1,-8.44324,4
3,1,0,-22.1134,4
4,1,0,-27.1473,4
5,1,0,-11.2877,4
6,1,0,-52.9831,4
7,1,0,-20.2462,4
8,1,0,-33.7152,4
9,1,0,-22.2857,4
10,1,0,-53.6655,4
11,1,0,-31.0134,4
12,1,0,-44.6078,4
13,1,0,-30.0302,4
14,1,0,-24.5245,4
15,1,0,-30.0942,4
16,1,0,-34.4456,4
17,1,0,-37.1082,4
18,1,0,-31.3408,4
19,1,0,-47.0761,4
20,1,0,-39.9234,4
21,1,0,-43.9306,4
22,1,0,-25.6597,4
23,1,0,-38.1293,4
24,1,0,-39.8908,4
25,1,0,-25.68,4
0,1,0,-29.2694,4
1,1,0,-32.6572,4
2,1,1,-8.44252,4
3,1,0,-21.6125,4
4,1,0,-27.2193,4
5,1,0,-11.673,4
6,1,0,-52.9284,4
7,1,0,-20.0367,4
8,1,0,-34.1984,4
9,1,0,-22.0474,4
10,1,0,-53.6483,4
11,1,0,-30.7431,4
12,1,0,-44.4682,4
13,1,0,-29.5985,4
14,1,0,-24.4016,4
15,1,0,-29.7678,4
16,1,0,-34.0402,4
17,1,0,-37.4844,4
18,1,0,-31.479,4
19,1,0,-46.5057,4
20,1,0,-40.4534,4
21,1,0,-43.8316,4
22,1,0,-25.3109,4
23,1,0,-38.1957,4
24,1,0,-39.8007,4
25,1,0,-25.8876,4
0,1,0,-29.7425,4
1,1,0,-33.2042,4
2,1,1,-8.61186,4
3,1,0,-21.0688,4
4,1,0,-27.1894,4
5,1,0,-11.9955,4
6,1,0,-52.7523,4
7,1,0,-19.732,4
8,1,0,-34.5987,4
9,1,0,-21.9564,4
10,1,0,-53.5028,4
11,1,0,-30.3731,4
12,1,0,-44.2211,4
13,1,0,-29.2388,4
14,1,0,-24.1689,4
15,1,0,-29.3418,4
16,1,0,-33.5576,4
17,1,0,-37.7682,4
18,1,0,-31.7342,4
19,1,0,-45.9711,4
20,1,0,-40.9528,4
21,1,0,-43.6067,4
22,1,0,-24.8799,4
23,1,0,-38.1441,4
24,1,0,-39.6058,4
25,1,0,-25.995,4
0,1,0,-30.1947,4
1,1,0,-33.7243,4
2,1,1,-8.81524,4
3,1,0,-20.5532,4
4,1,0,-27.1703,4
5,1,0,-12.3171,4
6,1,0,-52.5903,4
7,1,0,-19.4534,4
8,1,0,-34.9846,4
9,1,0,-21.8885,4
10,1,0,-53.3707,4
11,1,0,-30.028,4
12,1,0,-43.9914,4
13,1,0,-28.9024,4
14,1,0,-23.9598,4
15,1,0,-28.9436,4
16,1,0,-33.1019,4
17,1,0,-38.0436,4
18,1,0,-31.9831,4
19,1,0,-45.4652,4
20,1,0,-41.4279,4
21,1,0,-43.4004,4
22,1,0,-24.4753,4
23,1,0,-38.1032,4
24,1,0,-39.4261,4
25,1,0,-26.1072,4
0,1,0,-30.6848,4
1,1,0,-34.2861,4
2,1,1,-9.0751,4
3,1,0,-19.9985,4
4,1,0,-27.1603,4
5,1,0,-12.6796,4
6,1,0,-52.4224,4
7,1,0,-19.1661,4
8,1,0,-35.4075,4
9,1,0,-21.8348,4
10,1,0,-53.2358,4
11,1,0,-29.6633,4
12,1,0,-43.7496,4
13,1,0,-28.5449,4
14,1,0,-23.7484,4
15,1,0,-28.5218,4
16,1,0,-32.6138,4
17,1,0,-38.3476,4
18,1,0,-32.2577,4
19,1,0,-44.9211,4
20,1,0,-41.9415,4
21,1,0,-43.1868,4
22,1,0,-24.045,4
23,1,0,-38.0687,4
24,1,0,-39.2389,4
25,1,0,-26.2402,4
0,1,0,-31.1617,4
1,1,0,-34.8298,4
2,1,1,-9.36217,4
3,1,0,-19.463,4
4,1,0,-27.1604,4
5,1,0,-13.0431,4
6,1,0,-52.2657,4
7,1,0,-18.901,4
8,1,0,-35.8221,4
9,1,0,-21.8034,4
10,1,0,-53.1116,4
11,1,0,-29.3176,4
12,1,0,-43.521,4
13,1,0,-28.2052,4
14,1,0,-23.5573,4
15,1,0,-28.1212,4
16,1,0,-32.1448,4
17,1,0,-38.6474,4
18,1,0,-32.53,4
19,1,0,-44.3969,4
20,1,0,-42.4389,4
21,1,0,-42.988,4
22,1,0,-23.6344,4
23,1,0,-38.0439,4
24,1,0,-39.0637,4
25,1,0,-26.3792,4
0,1,0,-31.6251,4
1,1,0,-35.3565,4
2,1,1,-9.66808,4
3,1,0,-18.9462,4
4,1,0,-27.1702,4
5,1,0,-13.406,4
6,1,0,-52.1202,4
7,1,0,-18.6579,4
8,1,0,-36.2288,4
9,1,0,-21.7914,4
10,1,0,-52.9984,4
11,1,0,-28.9907,4
12,1,0,-43.3054,4
13,1,0,-27.8821,4
14,1,0,-23.3862,4
15,1,0,-27.7414,4
16,1,0,-31.6944,4
17,1,0,-38.9434,4
18,1,0,-32.799,4
19,1,0,-43.8914,4
20,1,0,-42.921,4
21,1,0,-42.804,4
22,1,0,-23.2433,4
23,1,0,-38.0287,4
24,1,0,-38.9003,4
25,1,0,-26.5241,4
0,1,0,-32.0962,4
1,1,0,-35.8898,4
2,1,1,-10.0021,4
3,1,0,-18.4246,4
4,1,0,-27.1895,4
5,1,0,-13.7831,4
6,1,0,-51.9789,4
7,1,0,-18.4255,4
8,1,0,-36.6453,4
9,1,0,-21.7982,4
10,1,0,-52.8904,4
11,1,0,-28.6673,4
12,1,0,-43.0927,4
13,1,0,-27.5611,4
14,1,0,-23.2266,4
15,1,0,-27.3649,4
16,1,0,-31.242,4
17,1,0,-39.2484,4
18,1,0,-33.0768,4
19,1,0,-43.3818,4
20,1,0,-43.4096,4
21,1,0,-42.6259,4
22,1,0,-22.8538,4
23,1,0,-38.0218,4
24,1,0,-38.7409,4
25,1,0,-26.6806,4
0,1,0,-32.5654,4
1,1,0,-36.4192,4
2,1,1,-10.3541,4
3,1,0,-17.9088,4
4,1,0,-27.2179,4
5,1,0,-14.1658,4
6,1,0,-51.8445,4
7,1,0,-18.2091,4
8,1,0,-37.0632,4
9,1,0,-21.8235,4
10,1,0,-52.7898,4
11,1,0,-28.3542,4
12,1,0,-42.8872,4
13,1,0,-27.2488,4
14,1,0,-23.0823,4
15,1,0,-26.9996,4
